TD-FUNCAPPROX-0020-16-01-A-Tbase2.718, 0.010065690095359315, 0.041032008055407326, 0.19255840325583606
TD-FUNCAPPROX-0020-16-01-B-Tbase2.718, 0.014164569924980377, 0.035634603236188826, 0.15286785692853871
TD-FUNCAPPROX-0020-16-01-C-Tbase2.718, 0.016300294846961105, 0.039308430250870545, 0.13061439191147847
TD-FUNCAPPROX-0020-16-01-D-Tbase2.718, 0.010552818010539197, 0.039760551176553825, 0.15585076100061318
TD-FUNCAPPROX-0020-16-01-E-Tbase2.718, 0.0442168713190474, 0.0533898222244692, 0.5203785228122222
TD-FUNCAPPROX-0020-16-01-F-Tbase2.718, 0.011431616178764549, 0.05582550942339219, 0.22610081789753522
TD-FUNCAPPROX-0020-16-01-G-Tbase2.718, 0.01491244105405259, 0.03985908409778358, 0.1879913626997778
TD-FUNCAPPROX-0020-16-01-H-Tbase2.718, 0.017795209947598197, 0.03895952175506943, 0.17044208547893702
TD-FUNCAPPROX-0020-16-01-I-Tbase2.718, 0.019610442483223463, 0.03752108424135703, 0.16287171351585328
TD-FUNCAPPROX-0020-16-01-J-Tbase2.718, 0.019182167745250764, 0.03191142154715457, 0.1601782318700355
TD-FUNCAPPROX-0020-16-02-A-Tbase2.718, 0.013525344085524086, 0.08638863476980005, 0.19080000648500342
TD-FUNCAPPROX-0020-16-02-B-Tbase2.718, 0.008791945016712318, 0.05613336028308058, 0.18282622799792012
TD-FUNCAPPROX-0020-16-02-C-Tbase2.718, 0.02440049397262963, 0.08822061805977613, 0.23743510331661136
TD-FUNCAPPROX-0020-16-02-D-Tbase2.718, 0.0245390803582593, 0.08795221496455957, 0.23730260964185626
TD-FUNCAPPROX-0020-16-02-E-Tbase2.718, 0.02127622851218166, 0.07162822232567309, 0.2227141659762616
TD-FUNCAPPROX-0020-16-02-F-Tbase2.718, 0.024202187502501683, 0.09519598958175601, 0.23899327490181357
TD-FUNCAPPROX-0020-16-02-G-Tbase2.718, 0.03329114304313222, 0.05455056570888952, 0.5203785228122222
TD-FUNCAPPROX-0020-16-02-H-Tbase2.718, 0.008546005962998033, 0.05292833713849338, 0.17974330243129688
TD-FUNCAPPROX-0020-16-02-I-Tbase2.718, 0.008533349777631821, 0.04056881318232228, 0.14324200237023316
TD-FUNCAPPROX-0020-16-02-J-Tbase2.718, 0.011897600191512224, 0.04222071083992878, 0.19819401814580068
TD-FUNCAPPROX-0020-16-03-A-Tbase2.718, 0.0010433229667464617, 0.04860121414238126, 0.24929591145538957
TD-FUNCAPPROX-0020-16-03-B-Tbase2.718, 0.012059139764578033, 0.08660899452445743, 0.2557913778438208
TD-FUNCAPPROX-0020-16-03-C-Tbase2.718, 0.016675269354774706, 0.06325397605267641, 0.23412751728192044
TD-FUNCAPPROX-0020-16-03-D-Tbase2.718, 0.01705449911712117, 0.07702995513133541, 0.2616068207332859
TD-FUNCAPPROX-0020-16-03-E-Tbase2.718, 0.023410583048871843, 0.06947426055989821, 0.2814949574087425
TD-FUNCAPPROX-0020-16-03-F-Tbase2.718, 0.0174390460865377, 0.07372065145740302, 0.20064187219672502
TD-FUNCAPPROX-0020-16-03-G-Tbase2.718, 0.013293833595374154, 0.03707890298970364, 0.2161328224038892
TD-FUNCAPPROX-0020-16-03-H-Tbase2.718, 0.0017539701405220743, 0.08929464764669218, 0.23434818700218735
TD-FUNCAPPROX-0020-16-03-I-Tbase2.718, 0.0009347627230809404, 0.062328912463902555, 0.22759014650224896
TD-FUNCAPPROX-0020-16-03-J-Tbase2.718, 0.0011178430627380746, 0.06079905833943772, 0.2687415231164347
TD-FUNCAPPROX-0020-16-04-A-Tbase2.718, 0.008102767340781669, 0.034788773603638794, 0.11758475107082345
TD-FUNCAPPROX-0020-16-04-B-Tbase2.718, 0.010116305606100771, 0.06387702353176651, 0.08259516815569425
TD-FUNCAPPROX-0020-16-04-C-Tbase2.718, 0.00806732369554764, 0.03336150859570425, 0.09508952356731537
TD-FUNCAPPROX-0020-16-04-D-Tbase2.718, 0.013073230801227251, 0.06984530144775825, 0.13289264921722344
TD-FUNCAPPROX-0020-16-04-E-Tbase2.718, 0.008478876869439147, 0.048398182700483745, 0.16789136101117852
TD-FUNCAPPROX-0020-16-04-F-Tbase2.718, 0.01302651505655583, 0.03352071355079383, 0.14109259710268288
TD-FUNCAPPROX-0020-16-04-G-Tbase2.718, 0.011683218596290965, 0.036424138271902225, 0.1601420583333967
TD-FUNCAPPROX-0020-16-04-H-Tbase2.718, 0.01306892682080178, 0.03398017306157267, 0.1405068306456343
TD-FUNCAPPROX-0020-16-04-I-Tbase2.718, 0.012885187242119614, 0.03406773642320228, 0.15662896250266634
TD-FUNCAPPROX-0020-16-04-J-Tbase2.718, 0.008887140685081861, 0.0492358127061286, 0.1949898897704863
TD-FUNCAPPROX-0020-16-05-A-Tbase2.718, 0.028227501706131086, 0.038067879715746204, 0.2054831601784461
TD-FUNCAPPROX-0020-16-05-B-Tbase2.718, 0.002233873295513684, 0.03511604025610367, 0.1789010216385405
TD-FUNCAPPROX-0020-16-05-C-Tbase2.718, 0.029121225477788098, 0.03352421559362616, 0.2192547071830266
TD-FUNCAPPROX-0020-16-05-D-Tbase2.718, 0.0033077976421318663, 0.035302385135937364, 0.16870271956827798
TD-FUNCAPPROX-0020-16-05-E-Tbase2.718, 0.029760906288864665, 0.04088116711602912, 0.19471798577465943
TD-FUNCAPPROX-0020-16-05-F-Tbase2.718, 0.002523856868655935, 0.03037691105783011, 0.17318695027693137
